raw_daily,raw_weekly,prefecture,date,pollen_harmonized_daily
0,11,Niigata,2018.04.26,0
7,11,Niigata,2018.04.27,7.0668888
7,11,Niigata,2018.04.28,7.0668888
5,6,Niigata,2018.04.29,4.9560003
5,6,Niigata,2018.04.30,4.9560003
3,6,Niigata,2018.05.01,2.9735999
5,6,Niigata,2018.05.02,4.9560003
2,6,Niigata,2018.05.03,1.9824001
3,6,Niigata,2018.05.04,2.9735999
2,6,Niigata,2018.05.05,1.9824001
2,2,Niigata,2018.05.06,2.0649998
2,2,Niigata,2018.05.07,2.0649998
0,2,Niigata,2018.05.08,0
0,2,Niigata,2018.05.09,0
2,2,Niigata,2018.05.10,2.0649998
2,2,Niigata,2018.05.11,2.0649998
0,2,Niigata,2018.05.12,0
2,4,Niigata,2018.05.13,2.2026665
3,4,Niigata,2018.05.14,3.3039999
3,4,Niigata,2018.05.15,3.3039999
2,4,Niigata,2018.05.16,2.2026665
2,4,Niigata,2018.05.17,2.2026665
3,4,Niigata,2018.05.18,3.3039999
0,4,Niigata,2018.05.19,0
2,10,Niigata,2018.05.20,2.0146339
7,10,Niigata,2018.05.21,7.0512185
2,10,Niigata,2018.05.22,2.0146339
9,10,Niigata,2018.05.23,9.0658531
7,10,Niigata,2018.05.24,7.0512185
5,10,Niigata,2018.05.25,5.0365849
9,10,Niigata,2018.05.26,9.0658531
2,3,Niigata,2018.05.27,1.9061539
2,3,Niigata,2018.05.28,1.9061539
3,3,Niigata,2018.05.29,2.859231
2,3,Niigata,2018.05.30,1.9061539
2,3,Niigata,2018.05.31,1.9061539
2,3,Niigata,2018.06.01,1.9061539
0,3,Niigata,2018.06.02,0
2,3,Niigata,2018.06.03,1.6520001
2,3,Niigata,2018.06.04,1.6520001
2,3,Niigata,2018.06.05,1.6520001
3,3,Niigata,2018.06.06,2.4780002
4,3,Niigata,2018.06.07,3.3040001
2,3,Niigata,2018.06.08,1.6520001
0,3,Niigata,2018.06.09,0
2,2,Niigata,2018.06.10,1.5018181
2,2,Niigata,2018.06.11,1.5018181
5,2,Niigata,2018.06.12,3.7545452
0,2,Niigata,2018.06.13,0
0,2,Niigata,2018.06.14,0
2,2,Niigata,2018.06.15,1.5018181
0,2,Niigata,2018.06.16,0
2,1,Niigata,2018.06.17,1.652
3,1,Niigata,2018.06.18,2.4779997
0,1,Niigata,2018.06.19,0
0,1,Niigata,2018.06.20,0
0,1,Niigata,2018.06.21,0
0,1,Niigata,2018.06.22,0
0,1,Niigata,2018.06.23,0
0,1,Niigata,2018.06.24,0
3,1,Niigata,2018.06.25,2.4779997
0,1,Niigata,2018.06.26,0
0,1,Niigata,2018.06.27,0
0,1,Niigata,2018.06.28,0
0,1,Niigata,2018.06.29,0
2,1,Niigata,2018.06.30,1.652
0,0,Niigata,2018.07.01,0
25,0,Niigata,2018.07.02,0
0,0,Niigata,2018.07.03,0
0,0,Niigata,2018.07.04,0
0,0,Niigata,2018.07.05,0
0,0,Niigata,2018.07.06,0
0,0,Niigata,2018.07.07,0
23,2,Niigata,2018.07.08,1.9997896
24,2,Niigata,2018.07.09,2.0867369
0,2,Niigata,2018.07.10,0
23,2,Niigata,2018.07.11,1.9997896
0,2,Niigata,2018.07.12,0
0,2,Niigata,2018.07.13,0
25,2,Niigata,2018.07.14,2.1736844
0,1,Niigata,2018.07.15,0
24,1,Niigata,2018.07.16,1.3042105
25,1,Niigata,2018.07.17,1.3585527
0,1,Niigata,2018.07.18,0
27,1,Niigata,2018.07.19,1.4672369
0,1,Niigata,2018.07.20,0
0,1,Niigata,2018.07.21,0
0,1,Niigata,2018.07.22,0
0,1,Niigata,2018.07.23,0
0,1,Niigata,2018.07.24,0
25,1,Niigata,2018.07.25,1.4143834
25,1,Niigata,2018.07.26,1.4143834
0,1,Niigata,2018.07.27,0
23,1,Niigata,2018.07.28,1.3012328
23,2,Niigata,2018.07.29,1.6377586
24,2,Niigata,2018.07.30,1.7089655
0,2,Niigata,2018.07.31,0
24,2,Niigata,2018.08.01,1.7089655
22,2,Niigata,2018.08.02,1.5665518
23,2,Niigata,2018.08.03,1.6377586
0,2,Niigata,2018.08.04,0
0,1,Niigata,2018.08.05,0
23,1,Niigata,2018.08.06,1.3969117
0,1,Niigata,2018.08.07,0
0,1,Niigata,2018.08.08,0
23,1,Niigata,2018.08.09,1.3969117
0,1,Niigata,2018.08.10,0
22,1,Niigata,2018.08.11,1.3361764
0,1,Niigata,2018.08.12,0
21,1,Niigata,2018.08.13,1.3140908
0,1,Niigata,2018.08.14,0
21,1,Niigata,2018.08.15,1.3140908
0,1,Niigata,2018.08.16,0
0,1,Niigata,2018.08.17,0
24,1,Niigata,2018.08.18,1.5018181
71,2,Niigata,2018.08.19,4.1299996
24,2,Niigata,2018.08.20,1.3960563
0,2,Niigata,2018.08.21,0
24,2,Niigata,2018.08.22,1.3960563
23,2,Niigata,2018.08.23,1.3378872
0,2,Niigata,2018.08.24,0
0,2,Niigata,2018.08.25,0
23,0,Niigata,2018.08.26,0
0,0,Niigata,2018.08.27,0
0,0,Niigata,2018.08.28,0
0,0,Niigata,2018.08.29,0
0,0,Niigata,2018.08.30,0
0,0,Niigata,2018.08.31,0
0,0,Niigata,2018.09.01,0
48,4,Niigata,2018.09.02,3.7403772
0,4,Niigata,2018.09.03,0
23,4,Niigata,2018.09.04,1.7922641
49,4,Niigata,2018.09.05,3.8183019
0,4,Niigata,2018.09.06,0
24,4,Niigata,2018.09.07,1.8701886
68,4,Niigata,2018.09.08,5.2988682
45,2,Niigata,2018.09.09,2.5993006
0,2,Niigata,2018.09.10,0
25,2,Niigata,2018.09.11,1.4440559
49,2,Niigata,2018.09.12,2.8303494
24,2,Niigata,2018.09.13,1.3862936
0,2,Niigata,2018.09.14,0
0,2,Niigata,2018.09.15,0
0,3,Niigata,2018.09.16,0
22,3,Niigata,2018.09.17,1.5847675
100,3,Niigata,2018.09.18,7.2034879
0,3,Niigata,2018.09.19,0
26,3,Niigata,2018.09.20,1.8729068
0,3,Niigata,2018.09.21,0
24,3,Niigata,2018.09.22,1.7288371
24,2,Niigata,2018.09.23,1.5987097
23,2,Niigata,2018.09.24,1.5320969
51,2,Niigata,2018.09.25,3.397258
0,2,Niigata,2018.09.26,0
0,2,Niigata,2018.09.27,0
26,2,Niigata,2018.09.28,1.7319355
0,2,Niigata,2018.09.29,0
0,3,Niigata,2018.09.30,0
70,3,Niigata,2018.10.01,4.4476924
50,3,Niigata,2018.10.02,3.176923
25,3,Niigata,2018.10.03,1.5884615
25,3,Niigata,2018.10.04,1.5884615
25,3,Niigata,2018.10.05,1.5884615
0,3,Niigata,2018.10.06,0
0,1,Niigata,2018.10.07,0
0,1,Niigata,2018.10.08,0
0,1,Niigata,2018.10.09,0
25,1,Niigata,2018.10.10,1.340909
52,1,Niigata,2018.10.11,2.7890909
0,1,Niigata,2018.10.12,0
0,1,Niigata,2018.10.13,0
49,4,Niigata,2018.10.14,3.5042424
0,4,Niigata,2018.10.15,0
52,4,Niigata,2018.10.16,3.7187879
52,4,Niigata,2018.10.17,3.7187879
26,4,Niigata,2018.10.18,1.859394
52,4,Niigata,2018.10.19,3.7187879
0,4,Niigata,2018.10.20,0
0,3,Niigata,2018.10.21,0
26,3,Niigata,2018.10.22,2.1193421
51,3,Niigata,2018.10.23,4.1571712
0,3,Niigata,2018.10.24,0
26,3,Niigata,2018.10.25,2.1193421
0,3,Niigata,2018.10.26,0
49,3,Niigata,2018.10.27,3.9941449
0,0,Niigata,2018.10.28,0
0,0,Niigata,2018.10.29,0
0,0,Niigata,2018.10.30,0
0,0,Niigata,2018.10.31,0
0,0,Niigata,2018.11.01,0
0,0,Niigata,2018.11.02,0
0,0,Niigata,2018.11.03,0
48,3,Niigata,2018.11.04,4.0183783
49,3,Niigata,2018.11.05,4.1020947
51,3,Niigata,2018.11.06,4.269527
0,3,Niigata,2018.11.07,0
0,3,Niigata,2018.11.08,0
0,3,Niigata,2018.11.09,0
0,3,Niigata,2018.11.10,0
0,2,Niigata,2018.11.11,0
25,2,Niigata,2018.11.12,2.0445545
26,2,Niigata,2018.11.13,2.1263366
0,2,Niigata,2018.11.14,0
26,2,Niigata,2018.11.15,2.1263366
0,2,Niigata,2018.11.16,0
24,2,Niigata,2018.11.17,1.9627721
0,2,Niigata,2018.11.18,0
0,2,Niigata,2018.11.19,0
52,2,Niigata,2018.11.20,4.1700969
26,2,Niigata,2018.11.21,2.0850484
0,2,Niigata,2018.11.22,0
0,2,Niigata,2018.11.23,0
25,2,Niigata,2018.11.24,2.0048542
49,2,Niigata,2018.11.25,3.2379198
0,2,Niigata,2018.11.26,0
26,2,Niigata,2018.11.27,1.7180799
25,2,Niigata,2018.11.28,1.652
0,2,Niigata,2018.11.29,0
25,2,Niigata,2018.11.30,1.652
0,2,Niigata,2018.12.01,0
25,1,Niigata,2018.12.02,2.0245099
0,1,Niigata,2018.12.03,0
0,1,Niigata,2018.12.04,0
0,1,Niigata,2018.12.05,0
26,1,Niigata,2018.12.06,2.1054902
0,1,Niigata,2018.12.07,0
0,1,Niigata,2018.12.08,0
0,1,Niigata,2018.12.09,0
0,1,Niigata,2018.12.10,0
0,1,Niigata,2018.12.11,0
26,1,Niigata,2018.12.12,2.0650001
26,1,Niigata,2018.12.13,2.0650001
0,1,Niigata,2018.12.14,0
0,1,Niigata,2018.12.15,0
0,0,Niigata,2018.12.16,0
0,0,Niigata,2018.12.17,0
0,0,Niigata,2018.12.18,0
0,0,Niigata,2018.12.19,0
0,0,Niigata,2018.12.20,0
0,0,Niigata,2018.12.21,0
25,0,Niigata,2018.12.22,0
0,0,Niigata,2018.12.23,0
0,0,Niigata,2018.12.24,0
0,0,Niigata,2018.12.25,0
25,0,Niigata,2018.12.26,0
0,0,Niigata,2018.12.27,0
0,0,Niigata,2018.12.28,0
0,0,Niigata,2018.12.29,0
0,0,Niigata,2018.12.30,0
0,0,Niigata,2018.12.31,0
0,0,Niigata,2019.01.01,0
0,0,Niigata,2019.01.02,0
0,0,Niigata,2019.01.03,0
0,0,Niigata,2019.01.04,0
0,0,Niigata,2019.01.05,0
2,0,Niigata,2019.01.06,0
0,0,Niigata,2019.01.07,0
0,0,Niigata,2019.01.08,0
0,0,Niigata,2019.01.09,0
0,0,Niigata,2019.01.10,0
0,0,Niigata,2019.01.11,0
0,0,Niigata,2019.01.12,0
0,1,Niigata,2019.01.13,0
0,1,Niigata,2019.01.14,0
0,1,Niigata,2019.01.15,0
0,1,Niigata,2019.01.16,0
4,1,Niigata,2019.01.17,2.7533331
2,1,Niigata,2019.01.18,1.3766665
0,1,Niigata,2019.01.19,0
0,2,Niigata,2019.01.20,0
2,2,Niigata,2019.01.21,2.0649998
2,2,Niigata,2019.01.22,2.0649998
0,2,Niigata,2019.01.23,0
2,2,Niigata,2019.01.24,2.0649998
0,2,Niigata,2019.01.25,0
2,2,Niigata,2019.01.26,2.0649998
2,4,Niigata,2019.01.27,1.5018181
0,4,Niigata,2019.01.28,0
2,4,Niigata,2019.01.29,1.5018181
2,4,Niigata,2019.01.30,1.5018181
8,4,Niigata,2019.01.31,6.0072722
4,4,Niigata,2019.02.01,3.0036361
4,4,Niigata,2019.02.02,3.0036361
4,8,Niigata,2019.02.03,3.3039999
4,8,Niigata,2019.02.04,3.3039999
6,8,Niigata,2019.02.05,4.9559994
11,8,Niigata,2019.02.06,9.0859995
6,8,Niigata,2019.02.07,4.9559994
2,8,Niigata,2019.02.08,1.652
7,8,Niigata,2019.02.09,5.7820001
3,6,Niigata,2019.02.10,2.655
3,6,Niigata,2019.02.11,2.655
6,6,Niigata,2019.02.12,5.3099999
4,6,Niigata,2019.02.13,3.54
6,6,Niigata,2019.02.14,5.3099999
4,6,Niigata,2019.02.15,3.54
2,6,Niigata,2019.02.16,1.77
9,13,Niigata,2019.02.17,7.7937098
6,13,Niigata,2019.02.18,5.1958065
7,13,Niigata,2019.02.19,6.0617743
6,13,Niigata,2019.02.20,5.1958065
8,13,Niigata,2019.02.21,6.927742
15,13,Niigata,2019.02.22,12.989515
11,13,Niigata,2019.02.23,9.5256443
13,33,Niigata,2019.02.24,11.3575
31,33,Niigata,2019.02.25,27.083267
29,33,Niigata,2019.02.26,25.33596
15,33,Niigata,2019.02.27,13.104806
19,33,Niigata,2019.02.28,16.599421
27,33,Niigata,2019.03.01,23.588652
22,33,Niigata,2019.03.02,19.220383
38,70,Niigata,2019.03.03,33.80246
40,70,Niigata,2019.03.04,35.581539
33,70,Niigata,2019.03.05,29.354767
73,70,Niigata,2019.03.06,64.936302
48,70,Niigata,2019.03.07,42.697845
41,70,Niigata,2019.03.08,36.471077
52,70,Niigata,2019.03.09,46.256001
100,76,Niigata,2019.03.10,90.195404
55,76,Niigata,2019.03.11,49.607468
57,76,Niigata,2019.03.12,51.411377
26,76,Niigata,2019.03.13,23.450804
34,76,Niigata,2019.03.14,30.666437
43,76,Niigata,2019.03.15,38.784023
33,76,Niigata,2019.03.16,29.764482
44,90,Niigata,2019.03.17,38.847504
35,90,Niigata,2019.03.18,30.901424
83,90,Niigata,2019.03.19,73.280518
95,90,Niigata,2019.03.20,83.875298
78,90,Niigata,2019.03.21,68.866035
57,90,Niigata,2019.03.22,50.325176
29,90,Niigata,2019.03.23,25.604038
30,43,Niigata,2019.03.24,26.6385
37,43,Niigata,2019.03.25,32.854149
33,43,Niigata,2019.03.26,29.302349
19,43,Niigata,2019.03.27,16.87105
26,43,Niigata,2019.03.28,23.0867
33,43,Niigata,2019.03.29,29.302349
22,43,Niigata,2019.03.30,19.534899
13,20,Niigata,2019.03.31,11.070104
13,20,Niigata,2019.04.01,11.070104
11,20,Niigata,2019.04.02,9.3670101
17,20,Niigata,2019.04.03,14.476289
19,20,Niigata,2019.04.04,16.179382
17,20,Niigata,2019.04.05,14.476289
7,20,Niigata,2019.04.06,5.960825
11,24,Niigata,2019.04.07,9.8227024
25,24,Niigata,2019.04.08,22.324324
16,24,Niigata,2019.04.09,14.287567
10,24,Niigata,2019.04.10,8.9297295
12,24,Niigata,2019.04.11,10.715675
18,24,Niigata,2019.04.12,16.073513
19,24,Niigata,2019.04.13,16.966486
22,20,Niigata,2019.04.14,19.12842
14,20,Niigata,2019.04.15,12.172631
18,20,Niigata,2019.04.16,15.650526
10,20,Niigata,2019.04.17,8.6947365
20,20,Niigata,2019.04.18,17.389473
4,20,Niigata,2019.04.19,3.4778945
7,20,Niigata,2019.04.20,6.0863156
7,18,Niigata,2019.04.21,6.269639
18,18,Niigata,2019.04.22,16.121927
20,18,Niigata,2019.04.23,17.913252
19,18,Niigata,2019.04.24,17.01759
8,18,Niigata,2019.04.25,7.1653013
4,18,Niigata,2019.04.26,3.5826507
7,18,Niigata,2019.04.27,6.269639
18,13,Niigata,2019.04.28,15.58742
9,13,Niigata,2019.04.29,7.7937098
5,13,Niigata,2019.04.30,4.3298388
7,13,Niigata,2019.05.01,6.0617743
7,13,Niigata,2019.05.02,6.0617743
7,13,Niigata,2019.05.03,6.0617743
9,13,Niigata,2019.05.04,7.7937098
14,10,Niigata,2019.05.05,11.799999
9,10,Niigata,2019.05.06,7.5857143
6,10,Niigata,2019.05.07,5.0571427
10,10,Niigata,2019.05.08,8.4285717
4,10,Niigata,2019.05.09,3.3714285
4,10,Niigata,2019.05.10,3.3714285
2,10,Niigata,2019.05.11,1.6857142
5,10,Niigata,2019.05.12,4.1299996
9,10,Niigata,2019.05.13,7.4339995
8,10,Niigata,2019.05.14,6.6079998
4,10,Niigata,2019.05.15,3.3039999
15,10,Niigata,2019.05.16,12.389999
2,10,Niigata,2019.05.17,1.652
7,10,Niigata,2019.05.18,5.7820001
11,9,Niigata,2019.05.19,8.0170584
8,9,Niigata,2019.05.20,5.8305879
2,9,Niigata,2019.05.21,1.457647
16,9,Niigata,2019.05.22,11.661176
4,9,Niigata,2019.05.23,2.9152939
6,9,Niigata,2019.05.24,4.372941
4,9,Niigata,2019.05.25,2.9152939
11,8,Niigata,2019.05.26,9.0859995
6,8,Niigata,2019.05.27,4.9559994
4,8,Niigata,2019.05.28,3.3039999
2,8,Niigata,2019.05.29,1.652
4,8,Niigata,2019.05.30,3.3039999
6,8,Niigata,2019.05.31,4.9559994
7,8,Niigata,2019.06.01,5.7820001
2,5,Niigata,2019.06.02,1.7956522
4,5,Niigata,2019.06.03,3.5913043
4,5,Niigata,2019.06.04,3.5913043
2,5,Niigata,2019.06.05,1.7956522
6,5,Niigata,2019.06.06,5.3869567
0,5,Niigata,2019.06.07,0
5,5,Niigata,2019.06.08,4.48913
2,1,Niigata,2019.06.09,1.3766665
0,1,Niigata,2019.06.10,0
0,1,Niigata,2019.06.11,0
4,1,Niigata,2019.06.12,2.7533331
0,1,Niigata,2019.06.13,0
0,1,Niigata,2019.06.14,0
0,1,Niigata,2019.06.15,0
0,2,Niigata,2019.06.16,0
2,2,Niigata,2019.06.17,2.0649998
0,2,Niigata,2019.06.18,0
2,2,Niigata,2019.06.19,2.0649998
4,2,Niigata,2019.06.20,4.1299996
0,2,Niigata,2019.06.21,0
0,2,Niigata,2019.06.22,0
2,1,Niigata,2019.06.23,1.3766665
0,1,Niigata,2019.06.24,0
0,1,Niigata,2019.06.25,0
2,1,Niigata,2019.06.26,1.3766665
0,1,Niigata,2019.06.27,0
2,1,Niigata,2019.06.28,1.3766665
0,1,Niigata,2019.06.29,0
0,2,Niigata,2019.06.30,0
0,2,Niigata,2019.07.01,0
2,2,Niigata,2019.07.02,2.3599999
0,2,Niigata,2019.07.03,0
2,2,Niigata,2019.07.04,2.3599999
0,2,Niigata,2019.07.05,0
3,2,Niigata,2019.07.06,3.54
0,2,Niigata,2019.07.07,0
20,2,Niigata,2019.07.08,2.1454546
0,2,Niigata,2019.07.09,0
0,2,Niigata,2019.07.10,0
39,2,Niigata,2019.07.11,4.1836367
0,2,Niigata,2019.07.12,0
18,2,Niigata,2019.07.13,1.9309092
0,1,Niigata,2019.07.14,0
0,1,Niigata,2019.07.15,0
0,1,Niigata,2019.07.16,0
0,1,Niigata,2019.07.17,0
40,1,Niigata,2019.07.18,2.8
0,1,Niigata,2019.07.19,0
19,1,Niigata,2019.07.20,1.3299999
0,1,Niigata,2019.07.21,0
0,1,Niigata,2019.07.22,0
20,1,Niigata,2019.07.23,2.1179485
0,1,Niigata,2019.07.24,0
0,1,Niigata,2019.07.25,0
0,1,Niigata,2019.07.26,0
19,1,Niigata,2019.07.27,2.0120511
18,2,Niigata,2019.07.28,1.0852554
20,2,Niigata,2019.07.29,1.2058394
20,2,Niigata,2019.07.30,1.2058394
20,2,Niigata,2019.07.31,1.2058394
20,2,Niigata,2019.08.01,1.2058394
20,2,Niigata,2019.08.02,1.2058394
19,2,Niigata,2019.08.03,1.1455474
19,2,Niigata,2019.08.04,2.0650001
39,2,Niigata,2019.08.05,4.2386842
0,2,Niigata,2019.08.06,0
0,2,Niigata,2019.08.07,0
0,2,Niigata,2019.08.08,0
0,2,Niigata,2019.08.09,0
18,2,Niigata,2019.08.10,1.9563159
0,1,Niigata,2019.08.11,0
0,1,Niigata,2019.08.12,0
0,1,Niigata,2019.08.13,0
0,1,Niigata,2019.08.14,0
34,1,Niigata,2019.08.15,4.1299996
0,1,Niigata,2019.08.16,0
0,1,Niigata,2019.08.17,0
18,1,Niigata,2019.08.18,2.0091891
0,1,Niigata,2019.08.19,0
0,1,Niigata,2019.08.20,0
0,1,Niigata,2019.08.21,0
0,1,Niigata,2019.08.22,0
19,1,Niigata,2019.08.23,2.1208107
0,1,Niigata,2019.08.24,0
0,2,Niigata,2019.08.25,0
40,2,Niigata,2019.08.26,2.8
40,2,Niigata,2019.08.27,2.8
0,2,Niigata,2019.08.28,0
0,2,Niigata,2019.08.29,0
19,2,Niigata,2019.08.30,1.3299999
19,2,Niigata,2019.08.31,1.3299999
18,3,Niigata,2019.09.01,1.4481817
19,3,Niigata,2019.09.02,1.5286365
38,3,Niigata,2019.09.03,3.0572729
59,3,Niigata,2019.09.04,4.7468181
20,3,Niigata,2019.09.05,1.6090909
0,3,Niigata,2019.09.06,0
0,3,Niigata,2019.09.07,0
18,3,Niigata,2019.09.08,1.6643283
0,3,Niigata,2019.09.09,0
0,3,Niigata,2019.09.10,0
0,3,Niigata,2019.09.11,0
60,3,Niigata,2019.09.12,5.5477614
0,3,Niigata,2019.09.13,0
56,3,Niigata,2019.09.14,5.1779103
36,3,Niigata,2019.09.15,2.5782659
0,3,Niigata,2019.09.16,0
39,3,Niigata,2019.09.17,2.7931213
40,3,Niigata,2019.09.18,2.8647399
0,3,Niigata,2019.09.19,0
40,3,Niigata,2019.09.20,2.8647399
18,3,Niigata,2019.09.21,1.289133
0,3,Niigata,2019.09.22,0
17,3,Niigata,2019.09.23,1.8315651
0,3,Niigata,2019.09.24,0
20,3,Niigata,2019.09.25,2.1547825
20,3,Niigata,2019.09.26,2.1547825
40,3,Niigata,2019.09.27,4.3095651
18,3,Niigata,2019.09.28,1.9393044
0,2,Niigata,2019.09.29,0
20,2,Niigata,2019.09.30,1.7574466
0,2,Niigata,2019.10.01,0
19,2,Niigata,2019.10.02,1.6695744
19,2,Niigata,2019.10.03,1.6695744
0,2,Niigata,2019.10.04,0
36,2,Niigata,2019.10.05,3.163404
18,4,Niigata,2019.10.06,1.4026414
39,4,Niigata,2019.10.07,3.0390565
59,4,Niigata,2019.10.08,4.5975471
58,4,Niigata,2019.10.09,4.5196228
38,4,Niigata,2019.10.10,2.961132
0,4,Niigata,2019.10.11,0
0,4,Niigata,2019.10.12,0
0,1,Niigata,2019.10.13,0
18,1,Niigata,2019.10.14,1.3042104
0,1,Niigata,2019.10.15,0
21,1,Niigata,2019.10.16,1.5215789
0,1,Niigata,2019.10.17,0
0,1,Niigata,2019.10.18,0
18,1,Niigata,2019.10.19,1.3042104
0,2,Niigata,2019.10.20,0
0,2,Niigata,2019.10.21,0
0,2,Niigata,2019.10.22,0
0,2,Niigata,2019.10.23,0
0,2,Niigata,2019.10.24,0
39,2,Niigata,2019.10.25,4.2386842
37,2,Niigata,2019.10.26,4.0213161
0,1,Niigata,2019.10.27,0
20,1,Niigata,2019.10.28,1.4
0,1,Niigata,2019.10.29,0
0,1,Niigata,2019.10.30,0
0,1,Niigata,2019.10.31,0
20,1,Niigata,2019.11.01,1.4
19,1,Niigata,2019.11.02,1.3299999
18,3,Niigata,2019.11.03,1.6398529
38,3,Niigata,2019.11.04,3.4619117
40,3,Niigata,2019.11.05,3.6441176
0,3,Niigata,2019.11.06,0
0,3,Niigata,2019.11.07,0
40,3,Niigata,2019.11.08,3.6441176
0,3,Niigata,2019.11.09,0
0,1,Niigata,2019.11.10,0
38,1,Niigata,2019.11.11,4.1300001
0,1,Niigata,2019.11.12,0
0,1,Niigata,2019.11.13,0
0,1,Niigata,2019.11.14,0
0,1,Niigata,2019.11.15,0
0,1,Niigata,2019.11.16,0
0,0,Niigata,2019.11.17,0
0,0,Niigata,2019.11.18,0
0,0,Niigata,2019.11.19,0
0,0,Niigata,2019.11.20,0
0,0,Niigata,2019.11.21,0
0,0,Niigata,2019.11.22,0
19,0,Niigata,2019.11.23,0
0,4,Niigata,2019.11.24,0
0,4,Niigata,2019.11.25,0
100,4,Niigata,2019.11.26,8.4717941
0,4,Niigata,2019.11.27,0
57,4,Niigata,2019.11.28,4.8289227
19,4,Niigata,2019.11.29,1.6096408
19,4,Niigata,2019.11.30,1.6096408
18,1,Niigata,2019.12.01,2.0091891
19,1,Niigata,2019.12.02,2.1208107
0,1,Niigata,2019.12.03,0
0,1,Niigata,2019.12.04,0
0,1,Niigata,2019.12.05,0
0,1,Niigata,2019.12.06,0
0,1,Niigata,2019.12.07,0
18,2,Niigata,2019.12.08,1.9824001
19,2,Niigata,2019.12.09,2.0925333
20,2,Niigata,2019.12.10,2.2026665
0,2,Niigata,2019.12.11,0
0,2,Niigata,2019.12.12,0
0,2,Niigata,2019.12.13,0
18,2,Niigata,2019.12.14,1.9824001
0,0,Niigata,2019.12.15,0
0,0,Niigata,2019.12.16,0
0,0,Niigata,2019.12.17,0
0,0,Niigata,2019.12.18,0
0,0,Niigata,2019.12.19,0
0,0,Niigata,2019.12.20,0
0,0,Niigata,2019.12.21,0
0,1,Niigata,2019.12.22,0
37,1,Niigata,2019.12.23,2.72875
0,1,Niigata,2019.12.24,0
0,1,Niigata,2019.12.25,0
19,1,Niigata,2019.12.26,1.40125
0,1,Niigata,2019.12.27,0
0,1,Niigata,2019.12.28,0
0,1,Niigata,2019.12.29,0
16,1,Niigata,2019.12.30,2.0649998
0,1,Niigata,2019.12.31,0
0,1,Niigata,2020.01.01,0
0,1,Niigata,2020.01.02,0
16,1,Niigata,2020.01.03,2.0649998
0,1,Niigata,2020.01.04,0
0,2,Niigata,2020.01.05,0
5,2,Niigata,2020.01.06,1.7956519
0,2,Niigata,2020.01.07,0
0,2,Niigata,2020.01.08,0
0,2,Niigata,2020.01.09,0
9,2,Niigata,2020.01.10,3.2321737
9,2,Niigata,2020.01.11,3.2321737
4,5,Niigata,2020.01.12,1.4749999
12,5,Niigata,2020.01.13,4.4249997
4,5,Niigata,2020.01.14,1.4749999
9,5,Niigata,2020.01.15,3.3187499
14,5,Niigata,2020.01.16,5.1624999
0,5,Niigata,2020.01.17,0
13,5,Niigata,2020.01.18,4.7937498
9,6,Niigata,2020.01.19,2.8963635
27,6,Niigata,2020.01.20,8.6890907
5,6,Niigata,2020.01.21,1.6090909
9,6,Niigata,2020.01.22,2.8963635
9,6,Niigata,2020.01.23,2.8963635
5,6,Niigata,2020.01.24,1.6090909
13,6,Niigata,2020.01.25,4.1836367
4,7,Niigata,2020.01.26,1.2569565
23,7,Niigata,2020.01.27,7.2275
23,7,Niigata,2020.01.28,7.2275
5,7,Niigata,2020.01.29,1.5711956
5,7,Niigata,2020.01.30,1.5711956
23,7,Niigata,2020.01.31,7.2275
9,7,Niigata,2020.02.01,2.8281519
13,10,Niigata,2020.02.02,4.2611113
43,10,Niigata,2020.02.03,14.094444
9,10,Niigata,2020.02.04,2.9499998
23,10,Niigata,2020.02.05,7.5388889
10,10,Niigata,2020.02.06,3.2777779
19,10,Niigata,2020.02.07,6.227778
9,10,Niigata,2020.02.08,2.9499998
13,12,Niigata,2020.02.09,4.2109799
18,12,Niigata,2020.02.10,5.8305879
26,12,Niigata,2020.02.11,8.4219599
23,12,Niigata,2020.02.12,7.4501953
23,12,Niigata,2020.02.13,7.4501953
28,12,Niigata,2020.02.14,9.0698032
22,12,Niigata,2020.02.15,7.1262736
29,24,Niigata,2020.02.16,8.982749
59,24,Niigata,2020.02.17,18.275248
27,24,Niigata,2020.02.18,8.3632488
60,24,Niigata,2020.02.19,18.584999
41,24,Niigata,2020.02.20,12.699749
42,24,Niigata,2020.02.21,13.0095
62,24,Niigata,2020.02.22,19.204498
69,34,Niigata,2020.02.23,21.435797
100,34,Niigata,2020.02.24,31.066372
40,34,Niigata,2020.02.25,12.426548
84,34,Niigata,2020.02.26,26.095753
41,34,Niigata,2020.02.27,12.737212
45,34,Niigata,2020.02.28,13.979867
73,34,Niigata,2020.02.29,22.67845
76,38,Niigata,2020.03.01,24.144617
95,38,Niigata,2020.03.02,30.180771
92,38,Niigata,2020.03.03,29.227692
80,38,Niigata,2020.03.04,25.415386
46,38,Niigata,2020.03.05,14.613846
46,38,Niigata,2020.03.06,14.613846
59,38,Niigata,2020.03.07,18.743847
77,38,Niigata,2020.03.08,24.217194
96,38,Niigata,2020.03.09,30.192865
82,38,Niigata,2020.03.10,25.78974
57,38,Niigata,2020.03.11,17.927015
79,38,Niigata,2020.03.12,24.846212
63,38,Niigata,2020.03.13,19.814068
45,38,Niigata,2020.03.14,14.152905
53,33,Niigata,2020.03.15,16.798536
61,33,Niigata,2020.03.16,19.334162
